Hostel_ID,Hostel_Name,Room_Number,Student_ID,Name,Age,Gender,Level_of_Higher_Education,Faculty,Course,Languages,Religion,Interests
2,Общежитие №2,18,553,Новикова Валентина Кондратьевна,19,Ж,Бакалавриат,Факультет экономических наук,1,"Русский, Английский",Ислам,Волейбол
2,Общежитие №2,19,554,Ковалёв Виталий Георгиевич,23,М,Специалитет,"Факультет коммуникаций, медиа и дизайна",4,Русский,Православие,Музыка
2,Общежитие №2,19,555,Фёдоров Борис Эдуардович,28,М,Магистратура,Факультет экономических наук,1,Русский,Православие,"Музыка, Шахматы, Настольные игры"
2,Общежитие №2,20,556,Павлов Анатолий Юрьевич,21,М,Специалитет,Факультет бизнеса и менеджмента,3,Английский,Православие,"Музыка, Волейбол"
2,Общежитие №2,20,560,Кузнецов Ратмир Тимурович,27,М,Бакалавриат,Факультет бизнеса и менеджмента,4,"Русский, Английский",Православие,"Программирование, Футбол"
2,Общежитие №2,21,557,Макарова Карина Аркадьевна,29,Ж,Аспирантура,Факультет социальных наук,2,Английский,Ислам,"Шахматы, Настольный теннис, Футбол"
2,Общежитие №2,21,558,Герасимова Елизавета Саввична,18,Ж,Бакалавриат,Факультет компьютерных наук,1,"Русский, Английский",Ислам,"Настольный теннис, Настольные игры"
2,Общежитие №2,22,559,Васильева Эвелина Семёновна,24,Ж,Специалитет,Факультет экономических наук,3,Русский,Ислам,Баскетбол
2,Общежитие №2,22,562,Архипова Людмила Дмитриевна,30,Ж,Бакалавриат,Факультет математики,4,Русский,Православие,"Шахматы, Рисование, Музыка"
2,Общежитие №2,23,561,Титов Матвей Прохорович,20,М,Магистратура,Факультет бизнеса и менеджмента,1,Английский,Православие,"Шахматы, Настольный теннис"
2,Общежитие №2,23,564,Игнатьев Максим Игнатьевич,20,М,Магистратура,Факультет математики,2,Английский,Православие,Настольные игры
2,Общежитие №2,24,563,Трофимова Надежда Глебовна,24,Ж,Бакалавриат,Факультет компьютерных наук,3,Русский,Ислам,"Программирование, Шахматы, Рисование"
2,Общежитие №2,24,565,Орлова Марианна Аркадьевна,21,Ж,Бакалавриат,Факультет права,1,Английский,Православие,Настольные игры
2,Общежитие №2,25,566,Лазарев Тимофей Юрьевич,25,М,Бакалавриат,Факультет урбанистики,3,"Русский, Английский",Атеизм,Программирование
2,Общежитие №2,25,571,Жуков Ярослав Анатольевич,27,М,Аспирантура,Факультет математики,2,"Русский, Английский",Атеизм,Программирование
2,Общежитие №2,26,567,Киселева Наталья Аркадьевна,28,Ж,Специалитет,Факультет социальных наук,4,Русский,Атеизм,"Музыка, Волейбол"
2,Общежитие №2,26,568,Осипова Клара Сергеевна,23,Ж,Магистратура,Факультет урбанистики,1,Русский,Православие,"Настольные игры, Музыка, Программирование"
2,Общежитие №2,27,569,Трофимова Лариса Вячеславовна,21,Ж,Магистратура,Факультет бизнеса и менеджмента,2,Английский,Атеизм,Шахматы
2,Общежитие №2,27,570,Воронова Диана Станиславовна,30,Ж,Специалитет,Факультет права,4,Английский,Православие,Баскетбол
2,Общежитие №2,28,572,Поляков Станислав Тихонович,30,М,Магистратура,Факультет бизнеса и менеджмента,1,"Русский, Английский",Ислам,Волейбол
2,Общежитие №2,28,575,Виноградов Александр Павлович,23,М,Бакалавриат,Факультет социальных наук,3,"Русский, Английский",Ислам,Шахматы
2,Общежитие №2,29,573,Кожевникова Эвелина Вячеславовна,25,Ж,Специалитет,Факультет компьютерных наук,4,Русский,Атеизм,"Баскетбол, Футбол, Настольный теннис"
2,Общежитие №2,29,574,Панкратова Таисия Юрьевна,20,Ж,Магистратура,Факультет математики,1,Русский,Буддизм,"Рисование, Программирование"
2,Общежитие №2,30,576,Прохорова Лея Романовна,19,Ж,Магистратура,Факультет гуманитарных наук,1,Русский,Православие,"Баскетбол, Рисование, Настольные игры"
2,Общежитие №2,30,577,Овчинникова Дарина Саввична,20,Ж,Аспирантура,Факультет компьютерных наук,1,Русский,Атеизм,"Настольный теннис, Шахматы"
2,Общежитие №2,31,578,Дьяков Модест Денисович,26,М,Магистратура,Факультет бизнеса и менеджмента,2,"Русский, Английский",Буддизм,"Рисование, Шахматы"
2,Общежитие №2,31,580,Тарасов Викентий Кондратьевич,20,М,Специалитет,Факультет математики,1,"Русский, Английский",Атеизм,"Рисование, Программирование, Музыка"
2,Общежитие №2,32,579,Белякова Амелия Мироновна,29,Ж,Магистратура,Факультет урбанистики,1,Русский,Православие,"Баскетбол, Рисование"
2,Общежитие №2,33,581,Захаров Олег Владимирович,22,М,Магистратура,Факультет бизнеса и менеджмента,1,Английский,Православие,"Программирование, Настольный теннис, Настольные игры"
2,Общежитие №2,34,582,Киселёв Ярослав Анатольевич,18,М,Аспирантура,Факультет мировой экономики и мировой политики,1,"Русский, Английский",Ислам,"Баскетбол, Программирование, Настольные игры"
2,Общежитие №2,35,584,Гордеев Виктор Вячеславович,30,М,Аспирантура,"Факультет коммуникаций, медиа и дизайна",2,Русский,Ислам,"Баскетбол, Рисование"
2,Общежитие №2,36,585,Ковалева Яна Тимофеевна,27,Ж,Аспирантура,Факультет математики,1,"Русский, Английский",Православие,"Музыка, Настольный теннис"
2,Общежитие №2,37,586,Трофимов Альберт Никитич,20,М,Магистратура,Факультет социальных наук,2,"Русский, Английский",Православие,Баскетбол
2,Общежитие №2,38,587,Смирнова Ольга Мироновна,24,Ж,Магистратура,"Факультет коммуникаций, медиа и дизайна",1,"Русский, Английский",Православие,Музыка
2,Общежитие №2,39,588,Князева Алиса Варламовна,19,Ж,Бакалавриат,Факультет экономических наук,2,Английский,Буддизм,"Настольный теннис, Шахматы, Настольные игры"
3,Общежитие №3,1,589,Макаров Альберт Вячеславович,22,М,Аспирантура,Факультет бизнеса и менеджмента,2,Русский,Православие,"Настольный теннис, Футбол, Программирование"
3,Общежитие №3,1,591,Игнатьев Родион Григорьевич,24,М,Аспирантура,Факультет социальных наук,3,"Русский, Английский",Православие,"Программирование, Волейбол"
3,Общежитие №3,2,590,Голубева Марта Леонидовна,19,Ж,Бакалавриат,Факультет гуманитарных наук,1,Русский,Ислам,"Музыка, Рисование, Футбол"
3,Общежитие №3,2,592,Новикова Галина Адамовна,28,Ж,Аспирантура,Факультет права,3,Русский,Буддизм,Настольный теннис
3,Общежитие №3,3,593,Орлова Зинаида Артемовна,21,Ж,Бакалавриат,Факультет математики,2,Английский,Буддизм,"Настольный теннис, Рисование, Настольные игры"
3,Общежитие №3,3,597,Шубина Зоя Анатольевна,28,Ж,Специалитет,Факультет экономических наук,3,"Русский, Английский",Православие,"Футбол, Волейбол, Рисование"
3,Общежитие №3,4,594,Богданов Михаил Леонтьевич,27,М,Бакалавриат,Факультет социальных наук,4,Русский,Ислам,"Шахматы, Настольный теннис"
3,Общежитие №3,4,595,Сидоров Арсений Кондратьевич,20,М,Специалитет,Факультет урбанистики,2,Английский,Православие,Рисование
3,Общежитие №3,5,596,Кондратьев Дмитрий Артемович,24,М,Магистратура,"Факультет коммуникаций, медиа и дизайна",1,"Русский, Английский",Православие,Шахматы
3,Общежитие №3,5,599,Романов Борис Саввич,18,М,Аспирантура,Факультет мировой экономики и мировой политики,2,Русский,Буддизм,"Рисование, Баскетбол, Настольные игры"
3,Общежитие №3,6,598,Кириллова Ангелина Михайловна,26,Ж,Специалитет,Факультет урбанистики,1,Английский,Атеизм,"Баскетбол, Программирование, Настольный теннис"
3,Общежитие №3,6,605,Макарова Людмила Саввична,21,Ж,Аспирантура,Факультет социальных наук,2,Английский,Буддизм,"Футбол, Настольный теннис"
3,Общежитие №3,7,600,Михайлов Юрий Станиславович,21,М,Магистратура,Факультет экономических наук,1,Английский,Атеизм,"Футбол, Шахматы"
3,Общежитие №3,7,601,Гордеев Тимофей Захарович,26,М,Магистратура,Факультет экономических наук,1,"Русский, Английский",Ислам,Футбол
3,Общежитие №3,8,602,Сергеев Юрий Леонидович,19,М,Бакалавриат,Факультет компьютерных наук,2,"Китайский, Английский",Православие,"Настольные игры, Волейбол"
3,Общежитие №3,8,603,Мухин Денис Филиппович,25,М,Аспирантура,Факультет урбанистики,2,"Русский, Английский",Атеизм,"Футбол, Настольные игры, Баскетбол"
3,Общежитие №3,9,604,Шаров Август Платонович,23,М,Магистратура,Факультет компьютерных наук,1,Русский,Ислам,"Музыка, Рисование, Настольный теннис"
3,Общежитие №3,9,606,Зуев Никита Александрович,29,М,Специалитет,Факультет экономических наук,1,Русский,Атеизм,"Настольный теннис, Программирование"
3,Общежитие №3,10,607,Шилова Илона Романовна,30,Ж,Специалитет,"Факультет коммуникаций, медиа и дизайна",3,Русский,Буддизм,"Программирование, Волейбол"
3,Общежитие №3,10,609,Петрова Аделина Данииловна,20,Ж,Магистратура,Факультет гуманитарных наук,1,Русский,Православие,"Программирование, Баскетбол"
3,Общежитие №3,11,608,Воронов Петр Анатольевич,20,М,Магистратура,Факультет социальных наук,2,"Русский, Английский",Атеизм,"Настольные игры, Волейбол"
3,Общежитие №3,11,610,Фёдоров Максим Валерьевич,20,М,Магистратура,Факультет компьютерных наук,2,"Русский, Английский",Буддизм,"Программирование, Шахматы, Настольные игры"
3,Общежитие №3,12,612,Дроздов Матвей Георгиевич,27,М,Бакалавриат,Факультет мировой экономики и мировой политики,2,"Русский, Английский",Ислам,Волейбол
3,Общежитие №3,13,613,Ковалёв Давид Ратмирович,27,М,Специалитет,Факультет мировой экономики и мировой политики,3,"Русский, Английский",Атеизм,"Волейбол, Шахматы, Программирование"
3,Общежитие №3,13,614,Николаев Варлам Николаевич,18,М,Специалитет,Факультет математики,2,"Русский, Английский",Ислам,"Рисование, Настольные игры"
3,Общежитие №3,14,615,Воронова Василиса Игнатьевна,23,Ж,Бакалавриат,Факультет мировой экономики и мировой политики,3,"Русский, Английский",Атеизм,"Музыка, Волейбол, Настольный теннис"
3,Общежитие №3,14,616,Васильева Венера Евграфовна,24,Ж,Аспирантура,Факультет гуманитарных наук,1,"Русский, Английский",Ислам,"Музыка, Волейбол"
3,Общежитие №3,15,617,Жукова Тамара Эдуардовна,25,Ж,Магистратура,Факультет бизнеса и менеджмента,2,Английский,Православие,"Настольный теннис, Программирование, Волейбол"
3,Общежитие №3,15,619,Гаврилова Клара Станиславовна,19,Ж,Магистратура,Факультет математики,1,"Русский, Английский",Атеизм,Программирование
3,Общежитие №3,16,618,Соколов Геннадий Федорович,27,М,Магистратура,Факультет права,2,"Китайский, Английский",Православие,"Волейбол, Настольные игры, Музыка"
3,Общежитие №3,16,621,Воронов Тимофей Александрович,28,М,Аспирантура,Факультет социальных наук,3,Русский,Православие,"Шахматы, Футбол, Рисование"
3,Общежитие №3,17,620,Чернышева Мария Платоновна,30,Ж,Бакалавриат,Факультет математики,4,Русский,Ислам,Футбол
3,Общежитие №3,18,623,Федотова Алина Аркадьевна,18,Ж,Бакалавриат,Факультет мировой экономики и мировой политики,1,"Русский, Английский",Атеизм,Баскетбол
3,Общежитие №3,18,624,Крылова Зинаида Николаевна,28,Ж,Бакалавриат,Факультет мировой экономики и мировой политики,4,Английский,Православие,"Настольный теннис, Баскетбол, Шахматы"
3,Общежитие №3,19,625,Григорьева Венера Еремеевна,24,Ж,Бакалавриат,Факультет социальных наук,2,Английский,Атеизм,Шахматы
3,Общежитие №3,19,631,Чернова Маргарита Юрьевна,23,Ж,Магистратура,Факультет математики,1,"Русский, Английский",Ислам,"Шахматы, Настольные игры"
3,Общежитие №3,20,626,Александров Демьян Арсеньевич,22,М,Бакалавриат,Факультет мировой экономики и мировой политики,4,Русский,Православие,Музыка
3,Общежитие №3,20,627,Киселёв Артур Анатольевич,20,М,Бакалавриат,Факультет гуманитарных наук,1,Русский,Буддизм,"Баскетбол, Шахматы"
3,Общежитие №3,21,628,Виноградов Елисей Прохорович,29,М,Бакалавриат,Факультет бизнеса и менеджмента,4,Русский,Православие,"Программирование, Футбол, Баскетбол"
3,Общежитие №3,21,629,Зуев Август Дмитриевич,19,М,Бакалавриат,Факультет урбанистики,2,"Русский, Английский",Буддизм,Футбол
3,Общежитие №3,22,630,Ершов Аркадий Еремеевич,29,М,Аспирантура,Факультет бизнеса и менеджмента,2,Английский,Атеизм,Музыка
3,Общежитие №3,22,632,Миронов Юрий Юлианович,21,М,Магистратура,Факультет компьютерных наук,2,"Русский, Английский",Ислам,"Рисование, Футбол"
4,Общежитие №4,1,633,Иванов Василий Борисович,20,М,Специалитет,Факультет бизнеса и менеджмента,3,Русский,Ислам,"Рисование, Футбол, Музыка"
4,Общежитие №4,1,634,Ершов Василий Кондратьевич,26,М,Аспирантура,Факультет урбанистики,2,Русский,Православие,"Музыка, Шахматы, Настольный теннис"
4,Общежитие №4,2,635,Ушаков Григорий Дмитриевич,27,М,Аспирантура,Факультет урбанистики,3,"Русский, Английский",Православие,Шахматы
4,Общежитие №4,2,637,Калашников Роман Филиппович,18,М,Магистратура,Факультет экономических наук,2,Английский,Православие,"Футбол, Шахматы, Баскетбол"
4,Общежитие №4,3,636,Шестакова Диана Александровна,27,Ж,Специалитет,Факультет математики,5,Английский,Буддизм,"Настольный теннис, Баскетбол"
4,Общежитие №4,3,638,Белякова Роза Сергеевна,20,Ж,Магистратура,Факультет экономических наук,2,Английский,Православие,"Рисование, Баскетбол, Настольный теннис"
4,Общежитие №4,4,639,Сидорова Таисия Кондратьевна,28,Ж,Аспирантура,Факультет социальных наук,3,"Русский, Английский",Православие,Настольный теннис
4,Общежитие №4,4,640,Беликова Ольга Алексеевна,19,Ж,Специалитет,Факультет урбанистики,2,Русский,Ислам,Настольные игры
4,Общежитие №4,5,641,Капустина Зинаида Анатольевна,29,Ж,Специалитет,Факультет бизнеса и менеджмента,4,"Китайский, Английский",Православие,"Футбол, Шахматы"
4,Общежитие №4,5,642,Орлова Екатерина Станиславовна,18,Ж,Аспирантура,Факультет бизнеса и менеджмента,2,Русский,Православие,"Шахматы, Настольный теннис"
4,Общежитие №4,6,643,Горшкова Людмила Евграфовна,28,Ж,Аспирантура,Факультет компьютерных наук,2,"Русский, Английский",Буддизм,"Футбол, Шахматы, Волейбол"
4,Общежитие №4,6,644,Сергеева Регина Вячеславовна,21,Ж,Аспирантура,Факультет математики,2,Английский,Атеизм,Рисование
4,Общежитие №4,7,645,Сазонов Клим Филиппович,22,М,Бакалавриат,Факультет социальных наук,2,"Русский, Английский",Православие,"Шахматы, Музыка, Футбол"
4,Общежитие №4,7,646,Александров Аким Викторович,19,М,Магистратура,Факультет права,1,"Китайский, Английский",Ислам,"Программирование, Музыка"
4,Общежитие №4,8,647,Воронов Роман Тарасович,23,М,Специалитет,Факультет урбанистики,4,"Русский, Английский",Православие,"Настольные игры, Шахматы"
4,Общежитие №4,8,650,Кузнецов Олег Родионович,20,М,Магистратура,Факультет мировой экономики и мировой политики,2,"Русский, Английский",Атеизм,"Музыка, Волейбол, Программирование"
4,Общежитие №4,9,648,Соколова Ольга Федоровна,21,Ж,Специалитет,"Факультет коммуникаций, медиа и дизайна",1,Английский,Атеизм,"Музыка, Баскетбол"
4,Общежитие №4,9,649,Макарова Лея Тихоновна,30,Ж,Аспирантура,Факультет математики,2,Английский,Православие,"Футбол, Волейбол, Программирование"
4,Общежитие №4,10,651,Головин Ратмир Федосеевич,24,М,Аспирантура,Факультет гуманитарных наук,1,"Русский, Английский",Атеизм,"Музыка, Рисование"
4,Общежитие №4,10,653,Ушаков Агей Ярославович,25,М,Бакалавриат,Факультет мировой экономики и мировой политики,2,"Русский, Английский",Ислам,Рисование
4,Общежитие №4,11,652,Богданова Галина Леонидовна,21,Ж,Специалитет,Факультет социальных наук,1,Английский,Буддизм,"Волейбол, Рисование, Музыка"
4,Общежитие №4,11,654,Ковалева Алёна Евсеевна,20,Ж,Аспирантура,Факультет мировой экономики и мировой политики,2,Русский,Ислам,Футбол
4,Общежитие №4,12,655,Киселёв Денис Семёнович,21,М,Магистратура,Факультет права,2,Русский,Буддизм,Рисование
4,Общежитие №4,12,656,Панкратов Аким Прохорович,19,М,Бакалавриат,Факультет урбанистики,4,Английский,Православие,"Волейбол, Музыка, Рисование"
4,Общежитие №4,13,657,Горшков Антон Александрович,18,М,Магистратура,Факультет экономических наук,1,Русский,Православие,Футбол
4,Общежитие №4,13,658,Ковалёв Олег Родионович,23,М,Аспирантура,Факультет экономических наук,2,Английский,Православие,Баскетбол
4,Общежитие №4,14,659,Быкова Ульяна Максимовна,21,Ж,Аспирантура,Факультет компьютерных наук,2,"Русский, Английский",Ислам,"Настольный теннис, Футбол, Волейбол"
4,Общежитие №4,14,660,Ларионова Вера Саввична,19,Ж,Бакалавриат,Факультет бизнеса и менеджмента,3,"Русский, Английский",Атеизм,"Программирование, Волейбол"
4,Общежитие №4,15,661,Чернышева Агния Дмитриевна,22,Ж,Аспирантура,Факультет социальных наук,2,Русский,Православие,"Волейбол, Музыка"
4,Общежитие №4,15,664,Горшкова Рита Саввична,26,Ж,Магистратура,"Факультет коммуникаций, медиа и дизайна",1,Английский,Атеизм,"Программирование, Рисование, Футбол"
4,Общежитие №4,16,662,Зуев Геннадий Федорович,24,М,Бакалавриат,Факультет гуманитарных наук,2,Русский,Буддизм,"Настольный теннис, Волейбол"
4,Общежитие №4,16,663,Воронов Валерий Даниилович,25,М,Специалитет,Факультет урбанистики,4,Русский,Православие,Шахматы
4,Общежитие №4,17,665,Гаврилова Алёна Анатольевна,18,Ж,Специалитет,Факультет права,4,"Русский, Английский",Ислам,"Рисование, Футбол, Баскетбол"
4,Общежитие №4,17,668,Фёдорова Изабелла Трофимовна,30,Ж,Магистратура,Факультет урбанистики,1,"Русский, Английский",Православие,"Шахматы, Настольный теннис, Рисование"
4,Общежитие №4,18,666,Николаев Эдуард Трофимович,22,М,Аспирантура,Факультет экономических наук,2,Русский,Атеизм,"Волейбол, Баскетбол"
4,Общежитие №4,18,667,Орлов Вениамин Филиппович,28,М,Аспирантура,Факультет социальных наук,1,"Китайский, Английский",Буддизм,Волейбол
4,Общежитие №4,19,669,Смирнов Агей Аркадьевич,28,М,Аспирантура,Факультет гуманитарных наук,1,Английский,Православие,"Рисование, Программирование"
4,Общежитие №4,19,670,Капустин Август Ратмирович,26,М,Аспирантура,Факультет урбанистики,3,Английский,Ислам,Баскетбол
4,Общежитие №4,20,671,Мартынова Лия Артемовна,21,Ж,Бакалавриат,Факультет права,3,"Русский, Английский",Атеизм,"Волейбол, Рисование, Настольные игры"
4,Общежитие №4,20,672,Дмитриева Стефания Филипповна,21,Ж,Специалитет,Факультет экономических наук,5,"Русский, Английский",Ислам,"Программирование, Настольный теннис"
4,Общежитие №4,21,673,Фёдорова Таисия Юлиановна,18,Ж,Специалитет,Факультет мировой экономики и мировой политики,5,Английский,Православие,Волейбол
4,Общежитие №4,21,677,Виноградова Василиса Вениаминовна,27,Ж,Аспирантура,Факультет бизнеса и менеджмента,1,Русский,Атеизм,"Программирование, Волейбол, Настольные игры"
4,Общежитие №4,22,674,Капустин Николай Константинович,29,М,Специалитет,"Факультет коммуникаций, медиа и дизайна",4,Русский,Православие,"Настольный теннис, Музыка, Шахматы"
4,Общежитие №4,22,675,Шубин Еремей Игнатьевич,26,М,Аспирантура,Факультет экономических наук,1,Английский,Ислам,"Футбол, Настольный теннис"
4,Общежитие №4,23,676,Виноградов Григорий Кириллович,19,М,Аспирантура,"Факультет коммуникаций, медиа и дизайна",3,Английский,Православие,"Программирование, Волейбол, Музыка"
4,Общежитие №4,23,678,Петухов Владимир Леонидович,26,М,Специалитет,Факультет урбанистики,1,"Русский, Английский",Православие,"Баскетбол, Программирование"
4,Общежитие №4,24,679,Архипова Олеся Станиславовна,24,Ж,Аспирантура,Факультет компьютерных наук,2,"Русский, Английский",Православие,"Рисование, Настольные игры"
4,Общежитие №4,24,681,Смирнова Маргарита Кирилловна,27,Ж,Аспирантура,Факультет урбанистики,3,Русский,Атеизм,"Баскетбол, Волейбол"
4,Общежитие №4,25,680,Сазонов Давид Тарасович,29,М,Аспирантура,Факультет социальных наук,1,Русский,Ислам,"Настольный теннис, Настольные игры, Футбол"
4,Общежитие №4,25,684,Воронов Сергей Николаевич,28,М,Бакалавриат,Факультет права,4,Русский,Православие,"Настольные игры, Музыка"
4,Общежитие №4,26,682,Захарова Алиса Валерьевна,18,Ж,Специалитет,Факультет мировой экономики и мировой политики,2,"Русский, Английский",Ислам,"Настольный теннис, Баскетбол"
4,Общежитие №4,26,683,Капустина Эльза Кондратьевна,20,Ж,Специалитет,Факультет социальных наук,4,Русский,Православие,"Настольный теннис, Рисование, Волейбол"
4,Общежитие №4,27,685,Романов Ерофей Михайлович,27,М,Аспирантура,Факультет мировой экономики и мировой политики,2,Русский,Ислам,"Волейбол, Рисование, Настольный теннис"
4,Общежитие №4,27,686,Сафонов Аким Ярославович,26,М,Бакалавриат,Факультет экономических наук,4,"Русский, Английский",Православие,Рисование
4,Общежитие №4,28,687,Чернышев Олег Виталиевич,24,М,Бакалавриат,Факультет бизнеса и менеджмента,2,Английский,Православие,Шахматы
4,Общежитие №4,28,688,Панкратов Аркадий Александрович,24,М,Специалитет,Факультет компьютерных наук,3,Русский,Атеизм,Волейбол
4,Общежитие №4,29,689,Панкратова Майя Ивановна,21,Ж,Магистратура,Факультет компьютерных наук,1,Английский,Православие,"Программирование, Футбол"
4,Общежитие №4,29,690,Соловьева Инна Тихоновна,25,Ж,Аспирантура,Факультет компьютерных наук,1,Русский,Ислам,Программирование
4,Общежитие №4,30,691,Овчинникова Наталья Леонидовна,23,Ж,Магистратура,Факультет социальных наук,1,Английский,Ислам,"Программирование, Шахматы"
4,Общежитие №4,30,692,Миронова Ника Юлиановна,24,Ж,Специалитет,Факультет урбанистики,3,Английский,Атеизм,"Рисование, Футбол, Программирование"
4,Общежитие №4,31,693,Петухов Платон Олегович,28,М,Бакалавриат,Факультет математики,2,Английский,Атеизм,"Шахматы, Программирование"
4,Общежитие №4,31,698,Петров Савелий Саввич,18,М,Бакалавриат,Факультет мировой экономики и мировой политики,2,Английский,Ислам,Баскетбол
4,Общежитие №4,32,694,Киселева Юлия Олеговна,28,Ж,Бакалавриат,"Факультет коммуникаций, медиа и дизайна",3,Английский,Ислам,"Музыка, Баскетбол, Футбол"
4,Общежитие №4,32,695,Ефремова Снежана Юлиановна,27,Ж,Бакалавриат,Факультет урбанистики,1,"Русский, Английский",Атеизм,Настольные игры
4,Общежитие №4,33,696,Макарова Милана Викторовна,30,Ж,Аспирантура,Факультет экономических наук,2,Английский,Православие,Шахматы
4,Общежитие №4,33,697,Соколова Майя Федотовна,28,Ж,Бакалавриат,"Факультет коммуникаций, медиа и дизайна",4,Английский,Буддизм,"Настольный теннис, Футбол"
4,Общежитие №4,34,699,Назаров Ерофей Борисович,29,М,Специалитет,Факультет урбанистики,5,Английский,Буддизм,"Волейбол, Шахматы"
4,Общежитие №4,34,701,Дроздов Даниил Евгеньевич,30,М,Специалитет,Факультет бизнеса и менеджмента,2,"Русский, Английский",Православие,"Шахматы, Настольные игры, Программирование"
4,Общежитие №4,35,700,Сергеева Марианна Петровна,29,Ж,Магистратура,Факультет социальных наук,1,Русский,Православие,Рисование
4,Общежитие №4,35,702,Николаева Татьяна Романовна,18,Ж,Магистратура,Факультет бизнеса и менеджмента,1,Английский,Буддизм,"Футбол, Баскетбол"
4,Общежитие №4,36,703,Кондратьев Давид Юлианович,24,М,Аспирантура,Факультет права,3,"Русский, Английский",Буддизм,Футбол
4,Общежитие №4,36,708,Александров Тимофей Александрович,24,М,Магистратура,"Факультет коммуникаций, медиа и дизайна",1,"Русский, Английский",Православие,"Баскетбол, Настольный теннис"
4,Общежитие №4,37,704,Шарова Надежда Вениаминовна,18,Ж,Специалитет,Факультет компьютерных наук,3,Русский,Атеизм,"Рисование, Баскетбол"
4,Общежитие №4,37,705,Белякова Дарина Алексеевна,21,Ж,Бакалавриат,Факультет компьютерных наук,1,"Русский, Английский",Православие,Волейбол
4,Общежитие №4,38,706,Карпова Ия Юлиановна,24,Ж,Специалитет,Факультет мировой экономики и мировой политики,4,Русский,Буддизм,"Шахматы, Волейбол"
4,Общежитие №4,38,707,Лазарева Диана Федосеевна,28,Ж,Магистратура,"Факультет коммуникаций, медиа и дизайна",1,"Русский, Английский",Атеизм,"Настольный теннис, Волейбол, Баскетбол"
4,Общежитие №4,39,709,Сидорова Виктория Дмитриевна,18,Ж,Аспирантура,Факультет социальных наук,1,"Русский, Английский",Атеизм,Волейбол
4,Общежитие №4,39,710,Шубина Марианна Михайловна,25,Ж,Бакалавриат,Факультет компьютерных наук,1,Русский,Атеизм,Настольные игры
4,Общежитие №4,40,711,Петухов Константин Матвеевич,28,М,Специалитет,Факультет математики,5,"Русский, Английский",Ислам,"Рисование, Настольные игры"
4,Общежитие №4,40,712,Макаров Прохор Федотович,23,М,Магистратура,Факультет права,2,"Русский, Английский",Православие,Шахматы
4,Общежитие №4,41,713,Соколова Надежда Дмитриевна,29,Ж,Магистратура,Факультет математики,1,"Русский, Английский",Атеизм,Баскетбол
4,Общежитие №4,41,716,Мартынова Елена Константиновна,22,Ж,Магистратура,"Факультет коммуникаций, медиа и дизайна",2,Русский,Православие,"Рисование, Настольные игры, Шахматы"
4,Общежитие №4,42,714,Николаев Захар Ярославович,27,М,Магистратура,Факультет математики,1,Английский,Православие,"Настольный теннис, Рисование"
4,Общежитие №4,42,715,Петухов Валерий Александрович,28,М,Аспирантура,Факультет урбанистики,1,Русский,Ислам,Настольные игры
4,Общежитие №4,43,717,Миронов Илья Арсеньевич,24,М,Магистратура,Факультет права,1,Английский,Атеизм,"Футбол, Баскетбол, Музыка"
4,Общежитие №4,43,718,Герасимов Игнат Эдуардович,19,М,Специалитет,Факультет математики,2,Русский,Ислам,Рисование
4,Общежитие №4,44,719,Федотов Станислав Геннадьевич,28,М,Аспирантура,Факультет урбанистики,1,"Русский, Английский",Атеизм,"Настольные игры, Волейбол"
4,Общежитие №4,44,721,Шубин Федот Эдуардович,28,М,Специалитет,"Факультет коммуникаций, медиа и дизайна",2,Русский,Ислам,"Музыка, Футбол, Баскетбол"
4,Общежитие №4,45,720,Сергеева Татьяна Александровна,24,Ж,Аспирантура,"Факультет коммуникаций, медиа и дизайна",3,Русский,Ислам,"Баскетбол, Шахматы, Рисование"
4,Общежитие №4,45,722,Егорова Алёна Тарасовна,24,Ж,Бакалавриат,Факультет экономических наук,1,Русский,Ислам,"Настольный теннис, Шахматы"
4,Общежитие №4,46,723,Шестаков Федот Варламович,25,М,Магистратура,"Факультет коммуникаций, медиа и дизайна",2,"Русский, Английский",Православие,"Настольный теннис, Баскетбол"
4,Общежитие №4,46,727,Захаров Тимур Петрович,22,М,Бакалавриат,Факультет компьютерных наук,3,Русский,Атеизм,Волейбол
4,Общежитие №4,47,724,Архипова Варвара Вячеславовна,29,Ж,Специалитет,Факультет мировой экономики и мировой политики,1,Русский,Православие,Волейбол
4,Общежитие №4,47,725,Шубина Ярослава Денисовна,26,Ж,Бакалавриат,Факультет гуманитарных наук,3,Английский,Атеизм,Шахматы
4,Общежитие №4,48,726,Новикова Ангелина Евграфовна,25,Ж,Аспирантура,Факультет социальных наук,1,Русский,Атеизм,"Рисование, Шахматы, Волейбол"
4,Общежитие №4,48,729,Фролова Екатерина Вячеславовна,25,Ж,Специалитет,Факультет социальных наук,3,Русский,Атеизм,Футбол
4,Общежитие №4,49,728,Прохоров Станислав Игнатьевич,20,М,Аспирантура,Факультет бизнеса и менеджмента,3,"Китайский, Английский",Православие,Программирование
4,Общежитие №4,49,730,Захаров Павел Варламович,30,М,Бакалавриат,Факультет гуманитарных наук,2,Русский,Атеизм,"Программирование, Шахматы, Настольные игры"
4,Общежитие №4,50,731,Морозов Ратмир Адамович,28,М,Специалитет,Факультет социальных наук,4,"Китайский, Английский",Ислам,"Настольный теннис, Настольные игры, Шахматы"
